Programs,0,1,2,3,4,5,6,7,8,9
Construction Management,0.09259259259259259,0.09259259259259259,0.35185185185185186,0.018518518518518517,0.2222222222222222,0.46296296296296297,0.14814814814814814,0.12962962962962962,0.48148148148148145,1.6666666666666667
Dairy Science,0.10112359550561797,0.06741573033707865,0.23595505617977527,0.033707865168539325,0.06741573033707865,1.2808988764044944,0.11235955056179775,0.7191011235955056,0.2247191011235955,0.24719101123595505
Economics,0.25,0.05,1.5,0.05,0.3,0.4,0.1,0.0,0.9,0.6
Electrical Engineering,0.08837209302325581,0.04186046511627907,1.7488372093023257,0.05116279069767442,0.2930232558139535,0.5162790697674419,0.3023255813953488,0.2372093023255814,0.4186046511627907,0.5953488372093023
English,1.3666666666666667,0.26666666666666666,0.43333333333333335,0.35,0.016666666666666666,0.18333333333333332,0.11666666666666667,0.016666666666666666,0.13333333333333333,0.13333333333333333
Environmental Earth and Soil Sciences,0.4298642533936652,0.04524886877828054,0.39819004524886875,0.058823529411764705,0.08597285067873303,1.1764705882352942,0.19004524886877827,0.26244343891402716,0.19457013574660634,0.27601809954751133
Environmental Engineering,0.05,0.016666666666666666,0.5666666666666667,0.03333333333333333,0.26666666666666666,0.5166666666666667,0.18333333333333332,0.6,0.25,0.4666666666666667
Environmental Management and Protection,0.45982142857142855,0.044642857142857144,0.3392857142857143,0.05803571428571429,0.06696428571428571,1.2723214285714286,0.17410714285714285,0.30357142857142855,0.21875,0.2767857142857143
Food Science,0.22727272727272727,0.015151515151515152,0.25757575757575757,0.09090909090909091,0.13636363636363635,1.4545454545454546,0.10606060606060606,0.7727272727272727,0.21212121212121213,0.3333333333333333
Forest and Fire Sciences,0.4484304932735426,0.04484304932735426,0.33183856502242154,0.06278026905829596,0.07623318385650224,1.3004484304932735,0.18834080717488788,0.2825112107623318,0.18834080717488788,0.25112107623318386
General Engineering,0.038461538461538464,0.0,0.8076923076923077,0.0,0.36538461538461536,0.5769230769230769,0.07692307692307693,0.9038461538461539,0.4423076923076923,0.8653846153846154
Graphic Communication,0.22388059701492538,0.0,0.835820895522388,0.7611940298507462,0.08955223880597014,0.8656716417910447,2.388059701492537,0.1791044776119403,0.44776119402985076,0.3880597014925373
History,2.2444444444444445,0.13333333333333333,0.28888888888888886,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.15555555555555556,0.15555555555555556
Industrial Engineering,0.21568627450980393,0.029411764705882353,1.4901960784313726,0.17647058823529413,0.24509803921568626,0.9607843137254902,0.20588235294117646,0.2647058823529412,0.7254901960784313,0.9411764705882353
Industrial Technology and Packaging,0.041666666666666664,0.08333333333333333,0.5833333333333334,0.08333333333333333,0.2916666666666667,0.5,0.25,0.125,0.2916666666666667,0.25
Interdisciplinary Studies,2.2777777777777777,0.2777777777777778,0.3888888888888889,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222
Journalism,0.6739130434782609,0.06521739130434782,0.45652173913043476,0.13043478260869565,0.06521739130434782,0.4782608695652174,1.1304347826086956,0.0,0.2391304347826087,0.15217391304347827
Kinesiology,0.5393258426966292,0.1797752808988764,0.24719101123595505,0.2247191011235955,0.0449438202247191,0.20224719101123595,0.21348314606741572,0.449438202247191,0.2247191011235955,0.2247191011235955
Landscape Architecture,0.35555555555555557,0.28888888888888886,0.26666666666666666,0.08888888888888889,0.4444444444444444,0.37777777777777777,0.4,0.13333333333333333,0.1111111111111111,0.4222222222222222
Liberal Arts and Engineering Studies,0.3902439024390244,0.06097560975609756,1.3780487804878048,0.1951219512195122,0.21951219512195122,0.5609756097560976,0.6951219512195121,0.07317073170731707,0.4024390243902439,0.6219512195121951
Liberal Studies,1.2125,0.6875,0.24375,0.15625,0.225,0.33125,0.125,0.58125,0.16875,0.24375
Manufacturing Engineering,0.16521739130434782,0.008695652173913044,1.2608695652173914,0.1565217391304348,0.23478260869565218,0.8695652173913043,0.2608695652173913,0.33043478260869563,0.6347826086956522,0.9739130434782609
Marine Sciences,0.2457627118644068,0.3305084745762712,0.4830508474576271,0.2033898305084746,0.2288135593220339,0.5,0.19491525423728814,1.0084745762711864,0.2627118644067797,0.3644067796610169
Materials Engineering,0.05,0.2,0.58,0.06,0.22,0.44,0.21,0.5,0.4,0.8
Mathematics,0.1111111111111111,0.06481481481481481,0.7129629629629629,0.046296296296296294,0.7592592592592593,0.3611111111111111,0.0,0.1388888888888889,0.32407407407407407,0.42592592592592593
Mechanical Engineering,0.031746031746031744,0.031746031746031744,1.0634920634920635,0.11904761904761904,0.1984126984126984,0.5317460317460317,0.23809523809523808,0.25396825396825395,0.35714285714285715,0.7142857142857143
Microbiology,0.0851063829787234,0.031914893617021274,0.5531914893617021,0.07446808510638298,0.18085106382978725,0.8723404255319149,0.0851063829787234,1.3617021276595744,0.2765957446808511,0.4148936170212766
Music,0.23333333333333334,0.16666666666666666,0.1,0.2,0.0,0.16666666666666666,0.1,0.05,0.06666666666666667,0.13333333333333333
Nutrition,0.3235294117647059,0.16666666666666666,0.24509803921568626,0.11764705882352941,0.24509803921568626,0.5098039215686274,0.0784313725490196,1.0686274509803921,0.2647058823529412,0.3627450980392157
Philosophy,0.8947368421052632,0.2894736842105263,0.2894736842105263,0.07894736842105263,0.05263157894736842,0.2631578947368421,0.2894736842105263,0.23684210526315788,0.23684210526315788,0.23684210526315788
Physics,0.3076923076923077,0.0,0.4358974358974359,0.10256410256410256,0.46153846153846156,0.3333333333333333,0.15384615384615385,0.38461538461538464,0.3333333333333333,0.4358974358974359
Political Science,1.6375,0.0625,0.375,0.075,0.05,0.3,0.1125,0.1375,0.3875,0.2375
Public Health,1.0948275862068966,0.1724137931034483,0.3275862068965517,0.05172413793103448,0.06896551724137931,0.3017241379310345,0.2413793103448276,0.6120689655172413,0.2413793103448276,0.28448275862068967
Psychology,1.8245614035087718,0.3333333333333333,0.2982456140350877,0.14035087719298245,0.07017543859649122,0.15789473684210525,0.12280701754385964,0.543859649122807,0.19298245614035087,0.17543859649122806
"Recreation, Parks, and Tourism Administration",0.8782608695652174,0.1391304347826087,0.3217391304347826,0.17391304347826086,0.08695652173913043,1.0260869565217392,0.41739130434782606,0.09565217391304348,0.5217391304347826,0.3739130434782609
Sociology,2.106060606060606,0.3484848484848485,0.4696969696969697,0.045454545454545456,0.015151515151515152,0.5454545454545454,0.25757575757575757,0.13636363636363635,0.5151515151515151,0.42424242424242425
Software Engineering,0.21428571428571427,0.18181818181818182,1.9285714285714286,0.025974025974025976,0.23376623376623376,0.474025974025974,0.19480519480519481,0.487012987012987,0.3116883116883117,0.525974025974026
Spanish,1.8409090909090908,0.25757575757575757,0.3712121212121212,0.32575757575757575,0.0,0.22727272727272727,0.20454545454545456,0.06060606060606061,0.24242424242424243,0.2878787878787879
Statistics,0.16,0.02,1.24,0.06,0.64,0.52,0.06,0.04,0.46,0.62
Theatre Arts,0.37209302325581395,0.023255813953488372,0.27906976744186046,0.4418604651162791,0.0,0.32558139534883723,0.18604651162790697,0.11627906976744186,0.16279069767441862,0.6976744186046512
Wine and Viticulture,0.38613861386138615,0.0297029702970297,0.2871287128712871,0.039603960396039604,0.06930693069306931,1.386138613861386,0.16831683168316833,0.6435643564356436,0.43564356435643564,0.33663366336633666
Accounting,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,1.0909090909090908,0.18181818181818182
Consumer Packaging,0.06666666666666667,0.0,0.3333333333333333,0.2,0.06666666666666667,0.5333333333333333,0.4666666666666667,0.06666666666666667,0.4,0.3333333333333333
Entrepreneurship,0.5625,0.0625,0.375,0.25,0.0,0.4375,0.8125,0.0625,1.0625,0.6875
"Ethics, Law and Social Justice",1.8235294117647058,0.0,0.4411764705882353,0.058823529411764705,0.029411764705882353,0.23529411764705882,0.17647058823529413,0.08823529411764706,0.23529411764705882,0.3235294117647059
Financial Management,0.09375,0.03125,0.6875,0.0625,0.09375,0.46875,0.09375,0.21875,0.4375,0.46875
Global Citizenship and Social Sustainability,2.68,0.02,0.24,0.28,0.0,0.48,0.52,0.1,0.2,0.34
Health and Society,2.9069767441860463,0.3953488372093023,0.3488372093023256,0.32558139534883723,0.09302325581395349,0.5116279069767442,0.7441860465116279,0.6046511627906976,0.09302325581395349,0.23255813953488372
Industrial Technology,0.1111111111111111,0.07407407407407407,0.3333333333333333,0.2222222222222222,0.037037037037037035,0.8518518518518519,0.48148148148148145,0.0,0.7407407407407407,0.4074074074074074
Information Systems,0.16666666666666666,0.25,1.1666666666666667,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.9166666666666666,0.4166666666666667
Management and Human Resources,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.0,0.07142857142857142,0.8571428571428571,0.5714285714285714,0.14285714285714285,1.1428571428571428,0.6428571428571429
Marketing Management,0.25,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.16666666666666666,1.8333333333333333,0.5833333333333334,0.0,0.75,0.4166666666666667
Packaging Technology,0.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.0,0.8666666666666667,0.26666666666666666,0.2,0.4,0.26666666666666666
Quantitative Analysis,0.04878048780487805,0.0,0.8780487804878049,0.0,0.8536585365853658,0.5121951219512195,0.0,0.0,0.5365853658536586,0.4878048780487805
Real Estate Finance,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.8571428571428571,0.07142857142857142,0.14285714285714285,0.5,0.7142857142857143
"Science, Technology and Society",2.2222222222222223,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.027777777777777776,0.4444444444444444,1.5833333333333333,0.75,0.08333333333333333,0.2222222222222222
Visual Media and Cultural Studies,2.169811320754717,0.05660377358490566,0.4528301886792453,0.39622641509433965,0.018867924528301886,0.4528301886792453,0.4716981132075472,0.018867924528301886,0.32075471698113206,0.33962264150943394
"Bioinformatics, Cross Disciplinary Studies",0.125,0.0,1.9375,0.125,0.0625,0.75,0.125,2.5,0.6875,1.1875
"Data Science, Cross Disciplinary Studies",0.23809523809523808,0.19047619047619047,1.7619047619047619,0.0,0.38095238095238093,0.6666666666666666,0.09523809523809523,0.23809523809523808,0.5238095238095238,0.7142857142857143
"Heavy Civil, Cross Disciplinary Studies",0.0,0.0,0.47368421052631576,0.0,0.05263157894736842,0.7894736842105263,0.10526315789473684,0.0,0.21052631578947367,2.263157894736842
