Programs,0,1,2,3,4,5,6,7,8,9
Manufacturing Engineering,0.14782608695652175,0.10434782608695652,0.017391304347826087,0.06956521739130435,0.6521739130434783,0.10434782608695652,0.034782608695652174,0.10434782608695652,0.0,0.008695652173913044
Marine Sciences,0.1864406779661017,0.17796610169491525,0.025423728813559324,0.0423728813559322,0.2457627118644068,0.4406779661016949,0.01694915254237288,0.0423728813559322,0.1271186440677966,0.059322033898305086
Materials Engineering,0.0,0.04,0.01,0.03,0.36,0.18,0.04,0.08,0.01,0.01
Mathematics,0.009259259259259259,0.018518518518518517,0.08333333333333333,0.0,0.3333333333333333,0.037037037037037035,0.027777777777777776,0.018518518518518517,0.0,0.0
Mechanical Engineering,0.015873015873015872,0.06349206349206349,0.007936507936507936,0.12698412698412698,0.49206349206349204,0.047619047619047616,0.05555555555555555,0.0,0.03968253968253968,0.0
Microbiology,0.06382978723404255,0.05319148936170213,0.02127659574468085,0.010638297872340425,0.2765957446808511,0.6382978723404256,0.010638297872340425,0.031914893617021274,0.10638297872340426,0.26595744680851063
Music,0.1,0.15,0.0,0.016666666666666666,0.21666666666666667,0.0,1.3666666666666667,0.0,0.0,0.0
Nutrition,0.14705882352941177,0.00980392156862745,0.00980392156862745,0.058823529411764705,0.17647058823529413,0.4019607843137255,0.049019607843137254,0.08823529411764706,0.00980392156862745,0.7450980392156863
Philosophy,0.47368421052631576,0.02631578947368421,0.0,0.0,0.21052631578947367,0.02631578947368421,0.0,0.02631578947368421,0.0,0.05263157894736842
Physics,0.28205128205128205,0.10256410256410256,0.0,0.05128205128205128,0.358974358974359,0.10256410256410256,0.0,0.0,0.0,0.0
Political Science,1.2125,0.0,0.05,0.05,0.15,0.0125,0.0,0.2375,0.05,0.025
Public Health,0.6293103448275862,0.02586206896551724,0.23275862068965517,0.12931034482758622,0.1206896551724138,0.23275862068965517,0.017241379310344827,0.12931034482758622,0.008620689655172414,1.0517241379310345
Psychology,1.0526315789473684,0.07017543859649122,0.05263157894736842,0.03508771929824561,0.17543859649122806,0.22807017543859648,0.0,0.07017543859649122,0.0,0.15789473684210525
"Recreation, Parks, and Tourism Administration",0.6173913043478261,0.08695652173913043,0.008695652173913044,0.09565217391304348,0.2956521739130435,0.017391304347826087,0.017391304347826087,0.28695652173913044,0.008695652173913044,0.09565217391304348
Sociology,1.3636363636363635,0.0,0.045454545454545456,0.10606060606060606,0.3181818181818182,0.015151515151515152,0.015151515151515152,0.21212121212121213,0.0,0.015151515151515152
Software Engineering,0.025974025974025976,0.01948051948051948,0.16883116883116883,0.07792207792207792,0.34415584415584416,0.16883116883116883,0.045454545454545456,0.025974025974025976,0.0,0.006493506493506494
Spanish,1.0227272727272727,0.13636363636363635,0.1893939393939394,0.06060606060606061,0.26515151515151514,0.0,0.07575757575757576,0.03787878787878788,0.0,0.06060606060606061
Statistics,0.02,0.04,0.1,0.02,0.52,0.0,0.04,0.0,0.0,0.0
Theatre Arts,0.18604651162790697,0.18604651162790697,0.046511627906976744,0.023255813953488372,0.27906976744186046,0.0,0.27906976744186046,0.023255813953488372,0.0,0.0
Wine and Viticulture,0.19801980198019803,0.019801980198019802,0.16831683168316833,0.0297029702970297,0.2079207920792079,0.3069306930693069,0.009900990099009901,0.21782178217821782,0.13861386138613863,0.06930693069306931
Accounting,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
Consumer Packaging,0.06666666666666667,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0
Entrepreneurship,0.5,0.125,0.0,0.125,0.625,0.0,0.0,0.9375,0.0,0.0
"Ethics, Law and Social Justice",1.0294117647058822,0.029411764705882353,0.0,0.058823529411764705,0.20588235294117646,0.029411764705882353,0.0,0.029411764705882353,0.0,0.029411764705882353
Financial Management,0.03125,0.0625,0.03125,0.0,0.15625,0.0,0.0,0.21875,0.0,0.0
Global Citizenship and Social Sustainability,1.9,0.22,0.04,0.12,0.16,0.0,0.0,0.04,0.08,0.0
Health and Society,1.8372093023255813,0.32558139534883723,0.023255813953488372,0.16279069767441862,0.09302325581395349,0.27906976744186046,0.0,0.0,0.0,0.7209302325581395
Industrial Technology,0.07407407407407407,0.1111111111111111,0.0,0.037037037037037035,0.2962962962962963,0.0,0.07407407407407407,0.5185185185185185,0.0,0.0
Information Systems,0.08333333333333333,0.0,0.08333333333333333,0.0,0.25,0.0,0.08333333333333333,0.6666666666666666,0.0,0.0
Management and Human Resources,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.0,0.5,0.9285714285714286,0.0,0.0
Marketing Management,0.25,0.16666666666666666,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.5,0.0,0.0
Packaging Technology,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
Quantitative Analysis,0.0,0.0,0.024390243902439025,0.0,0.4634146341463415,0.0,0.024390243902439025,0.0975609756097561,0.0,0.0
Real Estate Finance,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.21428571428571427,0.2857142857142857,0.0
"Science, Technology and Society",1.6111111111111112,0.3888888888888889,0.05555555555555555,0.3888888888888889,0.08333333333333333,0.027777777777777776,0.0,0.027777777777777776,0.0,0.16666666666666666
Visual Media and Cultural Studies,1.3396226415094339,0.1320754716981132,0.05660377358490566,0.09433962264150944,0.32075471698113206,0.0,0.2830188679245283,0.0,0.0,0.0
"Bioinformatics, Cross Disciplinary Studies",0.0,0.0625,0.125,0.0,0.875,1.375,0.125,0.0625,0.0,0.0
"Data Science, Cross Disciplinary Studies",0.0,0.0,0.19047619047619047,0.0,0.5714285714285714,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0
"Heavy Civil, Cross Disciplinary Studies",0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.0
