Programs,0,1,2,3,4,5,6,7,8,9
Chemistry,0.057971014492753624,0.30434782608695654,0.2898550724637681,0.0,0.21739130434782608,0.3188405797101449,0.07246376811594203,1.2173913043478262,0.3333333333333333,0.4492753623188406
Child Development,0.5641025641025641,0.8461538461538461,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.1282051282051282,0.46153846153846156,0.07692307692307693,0.1282051282051282
City and Regional Planning,0.8306451612903226,0.04032258064516129,0.12903225806451613,0.08064516129032258,0.056451612903225805,0.46774193548387094,0.20967741935483872,0.06451612903225806,0.3951612903225806,0.3467741935483871
Civil Engineering,0.05714285714285714,0.02857142857142857,0.34285714285714286,0.05714285714285714,0.24285714285714285,0.42857142857142855,0.11428571428571428,0.2571428571428571,0.2714285714285714,0.8
Communication Studies,1.1923076923076923,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.0,0.2692307692307692,0.46153846153846156,0.07692307692307693,0.34615384615384615,0.3076923076923077
Comparative Ethnic Studies,2.519230769230769,0.14743589743589744,0.05128205128205128,0.10256410256410256,0.00641025641025641,0.3141025641025641,0.14743589743589744,0.0641025641025641,0.28846153846153844,0.27564102564102566
Computer Engineering,0.18072289156626506,0.012048192771084338,1.0602409638554218,0.03614457831325301,0.30120481927710846,0.6024096385542169,0.26506024096385544,0.2891566265060241,0.46987951807228917,0.5421686746987951
Computer Science,0.2159090909090909,0.10795454545454546,1.3295454545454546,0.022727272727272728,0.14772727272727273,0.4318181818181818,0.2215909090909091,0.3125,0.29545454545454547,0.3977272727272727
Construction Management,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.0,0.09259259259259259,0.46296296296296297,0.12962962962962962,0.12962962962962962,0.4444444444444444,1.4814814814814814
Dairy Science,0.0449438202247191,0.056179775280898875,0.12359550561797752,0.033707865168539325,0.056179775280898875,0.7865168539325843,0.11235955056179775,0.5056179775280899,0.2247191011235955,0.23595505617977527
Economics,0.25,0.05,1.05,0.0,0.1,0.4,0.1,0.0,0.9,0.4
Electrical Engineering,0.08372093023255814,0.037209302325581395,1.0372093023255815,0.05116279069767442,0.22790697674418606,0.5069767441860465,0.2837209302325581,0.19534883720930232,0.4186046511627907,0.4930232558139535
English,1.0666666666666667,0.26666666666666666,0.03333333333333333,0.08333333333333333,0.0,0.18333333333333332,0.08333333333333333,0.016666666666666666,0.13333333333333333,0.11666666666666667
Environmental Earth and Soil Sciences,0.3891402714932127,0.04072398190045249,0.2171945701357466,0.058823529411764705,0.04524886877828054,0.9909502262443439,0.17194570135746606,0.19457013574660634,0.19457013574660634,0.23529411764705882
Environmental Engineering,0.03333333333333333,0.016666666666666666,0.31666666666666665,0.03333333333333333,0.16666666666666666,0.45,0.18333333333333332,0.45,0.25,0.4666666666666667
Environmental Management and Protection,0.42410714285714285,0.04017857142857143,0.16964285714285715,0.05803571428571429,0.03571428571428571,1.0491071428571428,0.16071428571428573,0.23660714285714285,0.21875,0.23660714285714285
Food Science,0.18181818181818182,0.015151515151515152,0.12121212121212122,0.015151515151515152,0.09090909090909091,0.6060606060606061,0.10606060606060606,0.6363636363636364,0.19696969696969696,0.2727272727272727
Forest and Fire Sciences,0.4125560538116592,0.03587443946188341,0.17937219730941703,0.05829596412556054,0.03587443946188341,1.0762331838565022,0.17040358744394618,0.21524663677130046,0.18834080717488788,0.21524663677130046
General Engineering,0.038461538461538464,0.0,0.3269230769230769,0.0,0.25,0.5576923076923077,0.07692307692307693,0.7307692307692307,0.4423076923076923,0.7884615384615384
Graphic Communication,0.16417910447761194,0.0,0.6716417910447762,0.746268656716418,0.07462686567164178,0.6417910447761194,1.7611940298507462,0.16417910447761194,0.44776119402985076,0.2835820895522388
History,2.1555555555555554,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.15555555555555556,0.15555555555555556
Industrial Engineering,0.20588235294117646,0.0196078431372549,0.8137254901960784,0.17647058823529413,0.18627450980392157,0.9019607843137255,0.20588235294117646,0.19607843137254902,0.7254901960784313,0.7647058823529411
Industrial Technology and Packaging,0.041666666666666664,0.0,0.4583333333333333,0.08333333333333333,0.125,0.4166666666666667,0.20833333333333334,0.125,0.2916666666666667,0.16666666666666666
Interdisciplinary Studies,1.9444444444444444,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.0,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666
Journalism,0.34782608695652173,0.021739130434782608,0.2608695652173913,0.021739130434782608,0.043478260869565216,0.43478260869565216,1.0217391304347827,0.0,0.2391304347826087,0.13043478260869565
Kinesiology,0.47191011235955055,0.14606741573033707,0.12359550561797752,0.19101123595505617,0.033707865168539325,0.16853932584269662,0.21348314606741572,0.4044943820224719,0.2247191011235955,0.20224719101123595
Landscape Architecture,0.3111111111111111,0.26666666666666666,0.2,0.08888888888888889,0.06666666666666667,0.28888888888888886,0.28888888888888886,0.1111111111111111,0.1111111111111111,0.28888888888888886
Liberal Arts and Engineering Studies,0.34146341463414637,0.06097560975609756,0.8658536585365854,0.18292682926829268,0.12195121951219512,0.5487804878048781,0.6219512195121951,0.07317073170731707,0.4024390243902439,0.47560975609756095
Liberal Studies,1.08125,0.6375,0.06875,0.04375,0.16875,0.28125,0.1125,0.4875,0.1625,0.23125
Manufacturing Engineering,0.16521739130434782,0.0,0.6521739130434783,0.1565217391304348,0.17391304347826086,0.808695652173913,0.25217391304347825,0.26956521739130435,0.6347826086956522,0.7043478260869566
Marine Sciences,0.22033898305084745,0.2966101694915254,0.2288135593220339,0.19491525423728814,0.16101694915254236,0.4491525423728814,0.19491525423728814,0.8559322033898306,0.2627118644067797,0.3474576271186441
Materials Engineering,0.02,0.19,0.26,0.05,0.15,0.43,0.21,0.43,0.4,0.62
Mathematics,0.10185185185185185,0.06481481481481481,0.3148148148148148,0.037037037037037035,0.6018518518518519,0.3611111111111111,0.0,0.12962962962962962,0.32407407407407407,0.3888888888888889
Mechanical Engineering,0.023809523809523808,0.031746031746031744,0.5396825396825397,0.11904761904761904,0.1349206349206349,0.5238095238095238,0.21428571428571427,0.2222222222222222,0.35714285714285715,0.5079365079365079
Microbiology,0.0851063829787234,0.031914893617021274,0.2872340425531915,0.07446808510638298,0.1276595744680851,0.5638297872340425,0.0851063829787234,0.9468085106382979,0.2765957446808511,0.39361702127659576
Music,0.15,0.16666666666666666,0.03333333333333333,0.15,0.0,0.11666666666666667,0.1,0.05,0.06666666666666667,0.13333333333333333
Nutrition,0.2647058823529412,0.11764705882352941,0.06862745098039216,0.049019607843137254,0.16666666666666666,0.3235294117647059,0.0784313725490196,0.7549019607843137,0.2647058823529412,0.3137254901960784
Philosophy,0.5526315789473685,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.2894736842105263,0.23684210526315788,0.23684210526315788,0.23684210526315788
Physics,0.28205128205128205,0.0,0.10256410256410256,0.10256410256410256,0.28205128205128205,0.3333333333333333,0.15384615384615385,0.38461538461538464,0.3333333333333333,0.4358974358974359
Political Science,1.4875,0.05,0.1125,0.0125,0.0375,0.25,0.1125,0.1375,0.3875,0.1875
Public Health,0.9224137931034483,0.15517241379310345,0.12931034482758622,0.034482758620689655,0.06896551724137931,0.23275862068965517,0.2413793103448276,0.4827586206896552,0.2413793103448276,0.25862068965517243
Psychology,1.5263157894736843,0.2982456140350877,0.10526315789473684,0.07017543859649122,0.05263157894736842,0.15789473684210525,0.12280701754385964,0.43859649122807015,0.19298245614035087,0.17543859649122806
"Recreation, Parks, and Tourism Administration",0.7652173913043478,0.09565217391304348,0.08695652173913043,0.10434782608695652,0.05217391304347826,0.7130434782608696,0.4,0.09565217391304348,0.5217391304347826,0.30434782608695654
Sociology,1.8484848484848484,0.2878787878787879,0.045454545454545456,0.0,0.015151515151515152,0.5,0.25757575757575757,0.13636363636363635,0.5151515151515151,0.3939393939393939
Software Engineering,0.2012987012987013,0.11688311688311688,1.2792207792207793,0.025974025974025976,0.16233766233766234,0.44155844155844154,0.18181818181818182,0.35064935064935066,0.3116883116883117,0.42857142857142855
Spanish,1.606060606060606,0.24242424242424243,0.015151515151515152,0.20454545454545456,0.0,0.2196969696969697,0.16666666666666666,0.06060606060606061,0.23484848484848486,0.2878787878787879
Statistics,0.12,0.0,0.6,0.06,0.4,0.52,0.06,0.04,0.46,0.52
Theatre Arts,0.3023255813953488,0.023255813953488372,0.09302325581395349,0.2558139534883721,0.0,0.32558139534883723,0.11627906976744186,0.11627906976744186,0.16279069767441862,0.5813953488372093
Wine and Viticulture,0.2871287128712871,0.0297029702970297,0.06930693069306931,0.0297029702970297,0.04950495049504951,0.9405940594059405,0.16831683168316833,0.48514851485148514,0.42574257425742573,0.3069306930693069
Accounting,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,1.0909090909090908,0.09090909090909091
Consumer Packaging,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.3333333333333333,0.2,0.06666666666666667,0.4,0.2
Entrepreneurship,0.5625,0.0625,0.25,0.25,0.0,0.1875,0.625,0.0625,1.0625,0.4375
"Ethics, Law and Social Justice",1.3823529411764706,0.0,0.17647058823529413,0.029411764705882353,0.029411764705882353,0.20588235294117646,0.17647058823529413,0.08823529411764706,0.23529411764705882,0.2647058823529412
Financial Management,0.0625,0.03125,0.4375,0.0625,0.09375,0.40625,0.09375,0.21875,0.4375,0.375
Global Citizenship and Social Sustainability,2.44,0.02,0.0,0.24,0.0,0.42,0.52,0.1,0.2,0.32
Health and Society,2.4651162790697674,0.32558139534883723,0.20930232558139536,0.32558139534883723,0.09302325581395349,0.4186046511627907,0.7441860465116279,0.46511627906976744,0.09302325581395349,0.23255813953488372
Industrial Technology,0.07407407407407407,0.07407407407407407,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556,0.37037037037037035,0.0,0.7037037037037037,0.25925925925925924
Information Systems,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.9166666666666666,0.3333333333333333
Management and Human Resources,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.6428571428571429,0.5714285714285714,0.14285714285714285,1.1428571428571428,0.5
Marketing Management,0.25,0.0,0.3333333333333333,0.16666666666666666,0.0,0.4166666666666667,0.5833333333333334,0.0,0.75,0.25
Packaging Technology,0.0,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.0,0.2,0.06666666666666667,0.2,0.4,0.13333333333333333
Quantitative Analysis,0.024390243902439025,0.0,0.36585365853658536,0.0,0.6585365853658537,0.4634146341463415,0.0,0.0,0.5365853658536586,0.4634146341463415
Real Estate Finance,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.8571428571428571,0.07142857142857142,0.14285714285714285,0.5,0.5714285714285714
"Science, Technology and Society",2.0,0.08333333333333333,0.19444444444444445,0.4166666666666667,0.027777777777777776,0.3888888888888889,1.5833333333333333,0.75,0.08333333333333333,0.2222222222222222
Visual Media and Cultural Studies,1.8867924528301887,0.03773584905660377,0.05660377358490566,0.1320754716981132,0.0,0.4528301886792453,0.3018867924528302,0.018867924528301886,0.3018867924528302,0.33962264150943394
"Bioinformatics, Cross Disciplinary Studies",0.125,0.0,1.1875,0.125,0.0625,0.75,0.125,1.9375,0.6875,1.0
"Data Science, Cross Disciplinary Studies",0.19047619047619047,0.14285714285714285,0.9523809523809523,0.0,0.23809523809523808,0.6666666666666666,0.09523809523809523,0.23809523809523808,0.5238095238095238,0.5714285714285714
"Heavy Civil, Cross Disciplinary Studies",0.0,0.0,0.2631578947368421,0.0,0.0,0.7894736842105263,0.10526315789473684,0.0,0.21052631578947367,2.1052631578947367
