Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Art and Design,1.3409090909090908,0.22727272727272727,0.20454545454545456,0.25,0.9886363636363636,0.10227272727272728,0.011363636363636364,0.18181818181818182,0.22727272727272727,0.42045454545454547,0.03409090909090909,0.045454545454545456,0.07954545454545454,0.022727272727272728,0.18181818181818182,0.19318181818181818,0.125,0.045454545454545456,0.022727272727272728,0.011363636363636364,0.0,0.09090909090909091,0.03409090909090909,0.056818181818181816,0.056818181818181816
Biochemistry,0.02631578947368421,0.06578947368421052,0.4473684210526316,0.34210526315789475,0.07894736842105263,0.039473684210526314,1.736842105263158,0.32894736842105265,0.5,0.34210526315789475,0.27631578947368424,0.09210526315789473,0.19736842105263158,0.0,0.2236842105263158,0.3815789473684211,0.0,0.27631578947368424,0.0,0.19736842105263158,0.14473684210526316,0.0,0.039473684210526314,0.19736842105263158,0.15789473684210525
Biological Sciences,0.31690140845070425,0.2112676056338028,0.7605633802816901,0.6126760563380281,0.20422535211267606,0.08450704225352113,1.0845070422535212,0.2746478873239437,0.3732394366197183,0.4014084507042254,0.4507042253521127,0.11971830985915492,0.13380281690140844,0.0,0.2535211267605634,0.39436619718309857,0.16901408450704225,0.2112676056338028,0.0,0.09154929577464789,0.2605633802816901,0.1056338028169014,0.18309859154929578,0.06338028169014084,1.1549295774647887
Biomedical Engineering,0.11224489795918367,0.4897959183673469,0.061224489795918366,0.5306122448979592,0.21428571428571427,0.01020408163265306,0.826530612244898,0.4897959183673469,0.8367346938775511,0.5714285714285714,0.17346938775510204,0.07142857142857142,0.16326530612244897,0.0,0.19387755102040816,1.0,0.030612244897959183,0.37755102040816324,0.030612244897959183,0.37755102040816324,0.336734693877551,0.030612244897959183,0.030612244897959183,0.10204081632653061,0.12244897959183673
BioResource and Agricultural Engineering,0.14285714285714285,0.5873015873015873,0.06349206349206349,0.5873015873015873,0.15873015873015872,0.047619047619047616,0.5396825396825397,0.2698412698412698,0.5079365079365079,0.3968253968253968,0.15873015873015872,0.031746031746031744,0.09523809523809523,0.0,0.5238095238095238,1.2857142857142858,0.06349206349206349,0.2698412698412698,0.0,0.4126984126984127,0.3333333333333333,0.14285714285714285,0.4603174603174603,0.1111111111111111,0.5079365079365079
Business Administration,0.5454545454545454,0.30303030303030304,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0,0.06060606060606061,1.1515151515151516,0.42424242424242425,1.1818181818181819,0.18181818181818182,0.12121212121212122,0.18181818181818182,0.06060606060606061,0.3333333333333333,0.48484848484848486,0.12121212121212122,0.12121212121212122,0.0,0.0,0.36363636363636365,1.7272727272727273,0.0,0.12121212121212122,0.09090909090909091
Chemistry,0.028985507246376812,0.3333333333333333,0.4782608695652174,0.3333333333333333,0.07246376811594203,0.043478260869565216,1.4782608695652173,0.3333333333333333,0.4492753623188406,0.34782608695652173,0.21739130434782608,0.11594202898550725,0.21739130434782608,0.0,0.2318840579710145,0.4927536231884058,0.0,0.3188405797101449,0.0,0.36231884057971014,0.391304347826087,0.0,0.043478260869565216,0.21739130434782608,0.14492753623188406
Child Development,0.5897435897435898,0.07692307692307693,1.4871794871794872,0.07692307692307693,0.1282051282051282,0.02564102564102564,0.6153846153846154,0.07692307692307693,0.1282051282051282,0.10256410256410256,0.46153846153846156,0.46153846153846156,0.1282051282051282,0.0,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.0,0.02564102564102564,0.1794871794871795,0.07692307692307693,0.0,0.07692307692307693,0.3333333333333333
City and Regional Planning,1.217741935483871,0.16129032258064516,0.43548387096774194,0.5,0.25806451612903225,0.08064516129032258,0.06451612903225806,0.3951612903225806,0.4032258064516129,0.45161290322580644,0.1532258064516129,0.0967741935483871,0.04838709677419355,0.008064516129032258,0.25,0.3790322580645161,0.12096774193548387,0.08870967741935484,0.0,0.04838709677419355,0.20161290322580644,0.43548387096774194,0.1532258064516129,0.08064516129032258,1.7580645161290323
Civil Engineering,0.14285714285714285,0.4,0.14285714285714285,0.42857142857142855,0.11428571428571428,0.0,0.32857142857142857,0.2714285714285714,0.8714285714285714,0.34285714285714286,0.07142857142857142,0.014285714285714285,0.08571428571428572,0.0,0.2,1.1285714285714286,0.05714285714285714,0.35714285714285715,0.04285714285714286,0.37142857142857144,0.3142857142857143,0.07142857142857142,1.2142857142857142,0.07142857142857142,0.5142857142857142
Communication Studies,1.5769230769230769,0.07692307692307693,0.4230769230769231,0.2692307692307692,0.46153846153846156,0.0,0.07692307692307693,0.34615384615384615,0.34615384615384615,0.5384615384615384,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.0,0.038461538461538464,0.3076923076923077,0.15384615384615385,0.0,0.0,0.038461538461538464,0.2692307692307692,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.19230769230769232
Comparative Ethnic Studies,3.141025641025641,0.12179487179487179,0.6858974358974359,0.3717948717948718,0.15384615384615385,0.08974358974358974,0.0641025641025641,0.2948717948717949,0.27564102564102566,0.38461538461538464,0.1794871794871795,0.08333333333333333,0.15384615384615385,0.10256410256410256,0.10256410256410256,0.3141025641025641,0.532051282051282,0.019230769230769232,0.0641025641025641,0.019230769230769232,0.08974358974358974,0.5769230769230769,0.08333333333333333,0.07051282051282051,0.7115384615384616
Computer Engineering,0.13253012048192772,1.3012048192771084,0.07228915662650602,0.6385542168674698,0.26506024096385544,0.04819277108433735,0.3493975903614458,0.46987951807228917,0.6265060240963856,0.5903614457831325,0.1566265060240964,0.12048192771084337,0.18072289156626506,0.060240963855421686,0.3493975903614458,0.7590361445783133,0.04819277108433735,0.43373493975903615,0.12048192771084337,0.4457831325301205,0.3614457831325301,0.03614457831325301,0.024096385542168676,0.14457831325301204,0.1927710843373494
Computer Science,0.13636363636363635,1.6818181818181819,0.10227272727272728,0.4602272727272727,0.2784090909090909,0.011363636363636364,0.4090909090909091,0.30113636363636365,0.48863636363636365,0.4318181818181818,0.056818181818181816,0.06818181818181818,0.22727272727272727,0.0625,0.29545454545454547,0.5909090909090909,0.06818181818181818,0.21022727272727273,0.05113636363636364,0.19886363636363635,0.6761363636363636,0.07954545454545454,0.022727272727272728,0.1534090909090909,0.1590909090909091
Construction Management,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.46296296296296297,0.14814814814814814,0.0,0.12962962962962962,0.48148148148148145,1.6666666666666667,0.5185185185185185,0.14814814814814814,0.05555555555555555,0.037037037037037035,0.037037037037037035,0.2962962962962963,0.46296296296296297,0.018518518518518517,0.2222222222222222,0.0,0.09259259259259259,0.18518518518518517,0.25925925925925924,0.24074074074074073,0.05555555555555555,0.3333333333333333
Dairy Science,0.10112359550561797,0.12359550561797752,0.07865168539325842,1.2808988764044944,0.11235955056179775,0.02247191011235955,0.7191011235955056,0.2247191011235955,0.24719101123595505,0.2247191011235955,0.43820224719101125,0.02247191011235955,0.12359550561797752,0.033707865168539325,1.8089887640449438,0.25842696629213485,0.0449438202247191,0.06741573033707865,0.0,0.07865168539325842,0.14606741573033707,0.2808988764044944,0.10112359550561797,0.12359550561797752,0.2247191011235955
Economics,0.15,1.15,0.1,0.4,0.1,0.0,0.0,0.9,0.6,0.9,0.1,0.05,0.1,0.05,0.05,0.5,0.05,0.3,0.05,0.15,0.8,1.4,0.0,0.05,0.0
Electrical Engineering,0.12093023255813953,1.4046511627906977,0.023255813953488372,0.5162790697674419,0.3023255813953488,0.06046511627906977,0.2372093023255814,0.4186046511627907,0.5953488372093023,0.5209302325581395,0.06976744186046512,0.05581395348837209,0.13023255813953488,0.08372093023255814,0.31627906976744186,0.9627906976744186,0.06511627906976744,0.2930232558139535,0.05581395348837209,0.5348837209302325,0.3395348837209302,0.11627906976744186,0.05116279069767442,0.09767441860465116,0.13488372093023257
English,0.8833333333333333,0.31666666666666665,0.13333333333333333,0.18333333333333332,0.11666666666666667,0.03333333333333333,0.016666666666666666,0.13333333333333333,0.13333333333333333,0.23333333333333334,0.0,0.0,1.35,0.0,0.03333333333333333,0.11666666666666667,0.36666666666666664,0.016666666666666666,0.1,0.08333333333333333,0.05,0.05,0.08333333333333333,0.2,0.03333333333333333
Environmental Earth and Soil Sciences,0.4841628959276018,0.248868778280543,0.19909502262443438,1.1764705882352942,0.19004524886877827,0.058823529411764705,0.26244343891402716,0.19457013574660634,0.27601809954751133,0.2579185520361991,0.21266968325791855,0.058823529411764705,0.1085972850678733,0.013574660633484163,0.6515837104072398,0.38009049773755654,0.08144796380090498,0.08597285067873303,0.0,0.1085972850678733,0.12217194570135746,0.19004524886877827,1.1131221719457014,0.08144796380090498,1.5248868778280542
Environmental Engineering,0.16666666666666666,0.31666666666666665,0.15,0.5166666666666667,0.18333333333333332,0.0,0.6,0.25,0.4666666666666667,0.3,0.31666666666666665,0.016666666666666666,0.06666666666666667,0.016666666666666666,0.4,1.0,0.06666666666666667,0.26666666666666666,0.0,0.5333333333333333,0.36666666666666664,0.1,0.5333333333333333,0.16666666666666666,0.7333333333333333
Environmental Management and Protection,0.5267857142857143,0.1875,0.20535714285714285,1.2723214285714286,0.17410714285714285,0.05803571428571429,0.30357142857142855,0.21875,0.2767857142857143,0.2767857142857143,0.21875,0.044642857142857144,0.09821428571428571,0.013392857142857142,0.6919642857142857,0.3125,0.06696428571428571,0.06696428571428571,0.0,0.08035714285714286,0.12946428571428573,0.22767857142857142,1.0044642857142858,0.08035714285714286,1.5491071428571428
Food Science,0.2727272727272727,0.12121212121212122,0.15151515151515152,1.4545454545454546,0.10606060606060606,0.0,0.7727272727272727,0.21212121212121213,0.3333333333333333,0.19696969696969696,0.3484848484848485,0.07575757575757576,0.12121212121212122,0.045454545454545456,2.0757575757575757,0.3484848484848485,0.10606060606060606,0.13636363636363635,0.0,0.09090909090909091,0.15151515151515152,0.07575757575757576,0.16666666666666666,0.13636363636363635,0.36363636363636365
Forest and Fire Sciences,0.5201793721973094,0.20179372197309417,0.20179372197309417,1.3004484304932735,0.18834080717488788,0.05829596412556054,0.2825112107623318,0.18834080717488788,0.25112107623318386,0.242152466367713,0.2556053811659193,0.04932735426008968,0.09417040358744394,0.013452914798206279,0.7623318385650224,0.3094170403587444,0.07174887892376682,0.07623318385650224,0.0,0.05829596412556054,0.11659192825112108,0.22869955156950672,1.1434977578475336,0.09417040358744394,1.6188340807174888
General Engineering,0.09615384615384616,0.36538461538461536,0.11538461538461539,0.5769230769230769,0.07692307692307693,0.0,0.9038461538461539,0.4423076923076923,0.8653846153846154,0.5192307692307693,0.11538461538461539,0.11538461538461539,0.28846153846153844,0.038461538461538464,0.17307692307692307,0.9615384615384616,0.0,0.36538461538461536,0.0,0.6346153846153846,0.40384615384615385,0.038461538461538464,0.11538461538461539,0.09615384615384616,0.15384615384615385
Graphic Communication,0.19402985074626866,0.7014925373134329,0.08955223880597014,0.8656716417910447,2.044776119402985,0.6865671641791045,0.1791044776119403,0.44776119402985076,0.3880597014925373,0.7014925373134329,0.1044776119402985,0.11940298507462686,0.11940298507462686,0.029850746268656716,0.7014925373134329,0.2537313432835821,0.1044776119402985,0.08955223880597014,0.0,0.029850746268656716,0.31343283582089554,0.13432835820895522,0.014925373134328358,0.04477611940298507,0.3582089552238806
History,2.4444444444444446,0.15555555555555556,0.2222222222222222,0.13333333333333333,0.0,0.0,0.0,0.15555555555555556,0.15555555555555556,0.2,0.0,0.0,0.7777777777777778,0.0,0.0,0.15555555555555556,0.2,0.0,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.4222222222222222,0.0,0.15555555555555556,0.08888888888888889
Industrial Engineering,0.2647058823529412,0.8823529411764706,0.17647058823529413,0.9607843137254902,0.20588235294117646,0.1568627450980392,0.2647058823529412,0.7254901960784313,0.9411764705882353,0.9803921568627451,0.08823529411764706,0.16666666666666666,0.09803921568627451,0.0392156862745098,0.45098039215686275,1.2745098039215685,0.18627450980392157,0.24509803921568626,0.00980392156862745,0.35294117647058826,0.5098039215686274,0.2549019607843137,0.0784313725490196,0.06862745098039216,0.7843137254901961
Industrial Technology and Packaging,0.08333333333333333,0.5416666666666666,0.041666666666666664,0.5,0.25,0.0,0.125,0.2916666666666667,0.25,0.375,0.125,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.875,0.25,0.125,0.2916666666666667,0.0,0.20833333333333334,0.5,0.125,0.0,0.16666666666666666,0.20833333333333334
Interdisciplinary Studies,2.5,0.2222222222222222,0.5555555555555556,0.16666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.0,0.0,0.05555555555555555,0.0,0.0,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.0,0.1111111111111111,1.1666666666666667,0.4444444444444444,0.0,0.1111111111111111,0.0
Journalism,0.6739130434782609,0.32608695652173914,0.21739130434782608,0.4782608695652174,1.1304347826086956,0.021739130434782608,0.0,0.2391304347826087,0.15217391304347827,0.17391304347826086,0.021739130434782608,0.043478260869565216,0.30434782608695654,0.021739130434782608,0.2391304347826087,0.1956521739130435,0.2826086956521739,0.06521739130434782,0.0,0.08695652173913043,0.4782608695652174,0.34782608695652173,0.0,0.043478260869565216,0.08695652173913043
Kinesiology,0.5617977528089888,0.14606741573033707,0.7078651685393258,0.20224719101123595,0.21348314606741572,0.056179775280898875,0.449438202247191,0.2247191011235955,0.2247191011235955,0.33707865168539325,1.9775280898876404,0.16853932584269662,0.1348314606741573,0.0449438202247191,0.24719101123595505,0.19101123595505617,0.19101123595505617,0.0449438202247191,0.011235955056179775,0.15730337078651685,0.14606741573033707,0.10112359550561797,0.011235955056179775,0.29213483146067415,0.449438202247191
Landscape Architecture,0.4444444444444444,0.2,0.3111111111111111,0.37777777777777777,0.3333333333333333,0.08888888888888889,0.13333333333333333,0.1111111111111111,0.4222222222222222,0.24444444444444444,0.1111111111111111,0.022222222222222223,0.022222222222222223,0.0,0.2,0.13333333333333333,0.06666666666666667,0.4444444444444444,0.0,0.044444444444444446,0.2,0.022222222222222223,0.24444444444444444,0.08888888888888889,0.5777777777777777
Liberal Arts and Engineering Studies,0.34146341463414637,1.0609756097560976,0.0975609756097561,0.5609756097560976,0.6829268292682927,0.23170731707317074,0.07317073170731707,0.4024390243902439,0.6219512195121951,0.5609756097560976,0.07317073170731707,0.08536585365853659,0.15853658536585366,0.0975609756097561,0.3902439024390244,0.8048780487804879,0.07317073170731707,0.21951219512195122,0.04878048780487805,0.2682926829268293,0.47560975609756095,0.04878048780487805,0.0975609756097561,0.10975609756097561,0.21951219512195122
Liberal Studies,1.35,0.13125,1.06875,0.33125,0.125,0.025,0.58125,0.16875,0.24375,0.225,0.3875,0.13125,0.29375,0.03125,0.1875,0.225,0.3375,0.225,0.0375,0.13125,0.05,0.175,0.04375,0.15625,0.35625
Manufacturing Engineering,0.21739130434782608,0.7391304347826086,0.11304347826086956,0.8695652173913043,0.2608695652173913,0.13043478260869565,0.33043478260869563,0.6347826086956522,0.9739130434782609,0.8782608695652174,0.12173913043478261,0.17391304347826086,0.10434782608695652,0.034782608695652174,0.5304347826086957,1.173913043478261,0.16521739130434782,0.23478260869565218,0.008695652173913044,0.34782608695652173,0.2956521739130435,0.22608695652173913,0.06956521739130435,0.09565217391304348,0.6956521739130435
Marine Sciences,0.2542372881355932,0.2627118644067797,0.576271186440678,0.5,0.19491525423728814,0.15254237288135594,1.0084745762711864,0.2627118644067797,0.3644067796610169,0.4322033898305085,0.11864406779661017,0.13559322033898305,0.1440677966101695,0.01694915254237288,0.2033898305084746,0.4067796610169492,0.2288135593220339,0.2288135593220339,0.0,0.15254237288135594,0.3050847457627119,0.09322033898305085,0.1694915254237288,0.0847457627118644,1.1355932203389831
Materials Engineering,0.15,0.27,0.31,0.44,0.21,0.06,0.5,0.4,0.8,0.49,0.2,0.12,0.15,0.05,0.38,0.74,0.07,0.22,0.0,0.41,0.24,0.13,0.06,0.15,0.22
Mathematics,0.027777777777777776,0.4074074074074074,0.07407407407407407,0.3611111111111111,0.0,0.0,0.1388888888888889,0.32407407407407407,0.42592592592592593,0.3425925925925926,0.07407407407407407,0.009259259259259259,0.12962962962962962,0.037037037037037035,0.14814814814814814,0.4537037037037037,0.05555555555555555,0.7592592592592593,0.25,0.6851851851851852,0.6759259259259259,0.08333333333333333,0.05555555555555555,0.07407407407407407,0.046296296296296294
Mechanical Engineering,0.1111111111111111,0.7063492063492064,0.031746031746031744,0.5317460317460317,0.23015873015873015,0.023809523809523808,0.25396825396825395,0.35714285714285715,0.7142857142857143,0.5238095238095238,0.15873015873015872,0.10317460317460317,0.07142857142857142,0.05555555555555555,0.373015873015873,1.1111111111111112,0.14285714285714285,0.1984126984126984,0.007936507936507936,0.5238095238095238,0.23015873015873015,0.023809523809523808,0.14285714285714285,0.1349206349206349,0.18253968253968253
Microbiology,0.09574468085106383,0.30851063829787234,0.07446808510638298,0.8723404255319149,0.0851063829787234,0.02127659574468085,1.3617021276595744,0.2765957446808511,0.4148936170212766,0.3191489361702128,0.40425531914893614,0.031914893617021274,0.13829787234042554,0.010638297872340425,0.7446808510638298,0.40425531914893614,0.0851063829787234,0.18085106382978725,0.0,0.11702127659574468,0.24468085106382978,0.05319148936170213,0.14893617021276595,0.06382978723404255,0.3404255319148936
Music,0.15,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.1,0.0,0.05,0.06666666666666667,0.13333333333333333,0.43333333333333335,0.0,0.016666666666666666,0.13333333333333333,2.45,0.03333333333333333,0.06666666666666667,0.25,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.03333333333333333,0.1,0.0
Nutrition,0.3137254901960784,0.0784313725490196,0.46078431372549017,0.5098039215686274,0.0784313725490196,0.0392156862745098,1.0686274509803921,0.2647058823529412,0.3627450980392157,0.27450980392156865,0.9901960784313726,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.3431372549019608,0.2647058823529412,0.08823529411764706,0.24509803921568626,0.0,0.10784313725490197,0.10784313725490197,0.12745098039215685,0.029411764705882353,0.058823529411764705,0.30392156862745096
Philosophy,0.9736842105263158,0.07894736842105263,0.2894736842105263,0.2631578947368421,0.2894736842105263,0.05263157894736842,0.23684210526315788,0.23684210526315788,0.23684210526315788,0.2631578947368421,0.10526315789473684,0.07894736842105263,0.02631578947368421,0.0,0.02631578947368421,0.34210526315789475,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.0,0.07894736842105263,0.0,0.21052631578947367,0.2894736842105263
Physics,0.3333333333333333,0.10256410256410256,0.1794871794871795,0.3333333333333333,0.1794871794871795,0.10256410256410256,0.38461538461538464,0.3333333333333333,0.4358974358974359,0.46153846153846156,0.10256410256410256,0.15384615384615385,0.05128205128205128,0.0,0.10256410256410256,0.46153846153846156,0.10256410256410256,0.46153846153846156,0.0,1.4615384615384615,0.28205128205128205,0.0,0.05128205128205128,0.10256410256410256,0.10256410256410256
Political Science,2.175,0.225,0.4,0.3,0.1125,0.0125,0.1375,0.3875,0.2375,0.25,0.1125,0.025,0.0875,0.0,0.1,0.3,0.2,0.05,0.0,0.025,0.1625,0.4375,0.075,0.025,0.25
Public Health,1.0344827586206897,0.21551724137931033,0.646551724137931,0.3017241379310345,0.2413793103448276,0.02586206896551724,0.6120689655172413,0.2413793103448276,0.28448275862068967,0.2413793103448276,1.6206896551724137,0.06896551724137931,0.603448275862069,0.017241379310344827,0.2413793103448276,0.1896551724137931,0.09482758620689655,0.06896551724137931,0.034482758620689655,0.0603448275862069,0.2413793103448276,0.15517241379310345,0.05172413793103448,0.14655172413793102,0.6637931034482759
Psychology,1.7719298245614035,0.17543859649122806,1.2456140350877194,0.15789473684210525,0.12280701754385964,0.05263157894736842,0.543859649122807,0.19298245614035087,0.17543859649122806,0.2982456140350877,0.47368421052631576,0.17543859649122806,0.19298245614035087,0.0,0.07017543859649122,0.22807017543859648,0.15789473684210525,0.07017543859649122,0.0,0.017543859649122806,0.14035087719298245,0.12280701754385964,0.0,0.017543859649122806,0.24561403508771928
"Recreation, Parks, and Tourism Administration",0.9478260869565217,0.10434782608695652,0.5217391304347826,1.0260869565217392,0.41739130434782606,0.09565217391304348,0.09565217391304348,0.5217391304347826,0.3739130434782609,0.6608695652173913,0.30434782608695654,0.19130434782608696,0.06956521739130435,0.02608695652173913,0.6521739130434783,0.28695652173913044,0.2,0.08695652173913043,0.0,0.017391304347826087,0.17391304347826086,0.3652173913043478,0.06956521739130435,0.09565217391304348,1.0347826086956522
Sociology,2.378787878787879,0.16666666666666666,1.2575757575757576,0.5454545454545454,0.25757575757575757,0.0,0.13636363636363635,0.5151515151515151,0.42424242424242425,0.5454545454545454,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.015151515151515152,0.22727272727272727,0.4696969696969697,0.13636363636363635,0.015151515151515152,0.015151515151515152,0.030303030303030304,0.18181818181818182,0.2878787878787879,0.045454545454545456,0.09090909090909091,0.3939393939393939
Software Engineering,0.11688311688311688,1.6428571428571428,0.12987012987012986,0.474025974025974,0.19480519480519481,0.012987012987012988,0.487012987012987,0.3116883116883117,0.525974025974026,0.3961038961038961,0.06493506493506493,0.05194805194805195,0.24675324675324675,0.045454545454545456,0.2922077922077922,0.6298701298701299,0.07142857142857142,0.23376623376623376,0.006493506493506494,0.2532467532467532,0.7337662337662337,0.05844155844155844,0.01948051948051948,0.15584415584415584,0.19480519480519481
Spanish,1.8863636363636365,0.17424242424242425,0.5681818181818182,0.22727272727272727,0.20454545454545456,0.07575757575757576,0.06060606060606061,0.24242424242424243,0.2878787878787879,0.4090909090909091,0.14393939393939395,0.09848484848484848,0.8484848484848485,0.09090909090909091,0.03787878787878788,0.21212121212121213,0.44696969696969696,0.0,0.5075757575757576,0.0,0.015151515151515152,0.3560606060606061,0.045454545454545456,0.05303030303030303,0.5151515151515151
Statistics,0.04,0.78,0.0,0.52,0.06,0.0,0.04,0.46,0.62,0.52,0.0,0.06,0.14,0.04,0.12,0.66,0.08,0.64,0.12,0.38,1.48,0.0,0.02,0.02,0.02
Theatre Arts,0.3488372093023256,0.13953488372093023,0.11627906976744186,0.32558139534883723,0.18604651162790697,0.4418604651162791,0.11627906976744186,0.16279069767441862,0.6976744186046512,0.46511627906976744,0.06976744186046512,0.06976744186046512,0.23255813953488372,0.32558139534883723,0.2558139534883721,0.13953488372093023,0.3023255813953488,0.0,0.023255813953488372,0.0,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372
Wine and Viticulture,0.31683168316831684,0.1188118811881188,0.0891089108910891,1.386138613861386,0.16831683168316833,0.009900990099009901,0.6435643564356436,0.43564356435643564,0.33663366336633666,0.48514851485148514,0.13861386138613863,0.06930693069306931,0.48514851485148514,0.009900990099009901,0.7326732673267327,0.22772277227722773,0.07920792079207921,0.06930693069306931,0.0297029702970297,0.04950495049504951,0.13861386138613863,0.44554455445544555,0.16831683168316833,0.04950495049504951,0.297029702970297
Accounting,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,1.0909090909090908,0.18181818181818182,1.1818181818181819,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.0,3.3636363636363638,0.09090909090909091,0.0,0.09090909090909091
