Programs,0,1,2,3,4,5,6,7,8,9
Landscape Architecture,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.08888888888888889,0.4666666666666667,0.37777777777777777,0.4444444444444444,0.13333333333333333,0.1111111111111111,0.4444444444444444
Liberal Arts and Engineering Studies,0.47560975609756095,0.2073170731707317,1.451219512195122,0.23170731707317074,0.23170731707317074,0.573170731707317,0.7439024390243902,0.07317073170731707,0.43902439024390244,0.6341463414634146
Liberal Studies,1.51875,1.04375,0.25,0.15625,0.2625,0.375,0.15,0.6625,0.35625,0.3
Manufacturing Engineering,0.3652173913043478,0.16521739130434782,1.2782608695652173,0.1565217391304348,0.28695652173913044,0.9130434782608695,0.2782608695652174,0.3565217391304348,0.6782608695652174,1.0521739130434782
Marine Sciences,0.3644067796610169,0.4661016949152542,0.4915254237288136,0.211864406779661,0.2457627118644068,0.5932203389830508,0.23728813559322035,1.0932203389830508,0.4576271186440678,0.3728813559322034
Materials Engineering,0.18,0.34,0.58,0.06,0.34,0.51,0.25,0.51,0.51,0.89
Mathematics,0.14814814814814814,0.1388888888888889,0.7314814814814815,0.046296296296296294,0.8425925925925926,0.3888888888888889,0.037037037037037035,0.1388888888888889,0.32407407407407407,0.4444444444444444
Mechanical Engineering,0.14285714285714285,0.16666666666666666,1.0793650793650793,0.1349206349206349,0.2698412698412698,0.5634920634920635,0.2777777777777778,0.25396825396825395,0.3968253968253968,0.8650793650793651
Microbiology,0.1595744680851064,0.0851063829787234,0.5531914893617021,0.0851063829787234,0.18085106382978725,0.9680851063829787,0.11702127659574468,1.5425531914893618,0.2978723404255319,0.4148936170212766
Music,0.23333333333333334,0.18333333333333332,0.1,0.2,0.0,0.16666666666666666,0.11666666666666667,0.05,0.06666666666666667,0.13333333333333333
Nutrition,0.39215686274509803,0.39215686274509803,0.24509803921568626,0.11764705882352941,0.24509803921568626,0.5784313725490197,0.1568627450980392,1.2450980392156863,0.2647058823529412,0.4215686274509804
Philosophy,0.9736842105263158,0.42105263157894735,0.2894736842105263,0.07894736842105263,0.07894736842105263,0.2631578947368421,0.2894736842105263,0.2631578947368421,0.23684210526315788,0.2631578947368421
Physics,0.3333333333333333,0.23076923076923078,0.4358974358974359,0.10256410256410256,0.46153846153846156,0.3333333333333333,0.1794871794871795,0.38461538461538464,0.3333333333333333,0.4358974358974359
Political Science,2.0875,0.4,0.375,0.075,0.05,0.4375,0.175,0.1375,0.3875,0.325
Public Health,1.25,0.6724137931034483,0.3275862068965517,0.05172413793103448,0.06896551724137931,0.4224137931034483,0.31896551724137934,0.6982758620689655,0.25,0.4396551724137931
Psychology,1.8421052631578947,1.087719298245614,0.2982456140350877,0.14035087719298245,0.07017543859649122,0.19298245614035087,0.14035087719298245,0.6491228070175439,0.19298245614035087,0.40350877192982454
"Recreation, Parks, and Tourism Administration",1.1130434782608696,0.5304347826086957,0.3217391304347826,0.1826086956521739,0.08695652173913043,1.0956521739130434,0.45217391304347826,0.10434782608695652,0.5565217391304348,0.45217391304347826
Sociology,2.393939393939394,1.2121212121212122,0.4696969696969697,0.045454545454545456,0.015151515151515152,0.6212121212121212,0.3181818181818182,0.13636363636363635,0.5151515151515151,0.5151515151515151
Software Engineering,0.3246753246753247,0.24675324675324675,2.0324675324675323,0.025974025974025976,0.2792207792207792,0.5324675324675324,0.2597402597402597,0.512987012987013,0.36363636363636365,0.5714285714285714
Spanish,2.242424242424242,0.5681818181818182,0.3712121212121212,0.3333333333333333,0.0,0.25,0.2196969696969697,0.06060606060606061,0.3106060606060606,0.3333333333333333
Statistics,0.18,0.02,1.34,0.06,0.74,0.54,0.12,0.04,0.46,0.62
Theatre Arts,0.4418604651162791,0.18604651162790697,0.27906976744186046,0.6046511627906976,0.023255813953488372,0.32558139534883723,0.23255813953488372,0.11627906976744186,0.16279069767441862,0.6976744186046512
Wine and Viticulture,0.594059405940594,0.10891089108910891,0.2871287128712871,0.039603960396039604,0.06930693069306931,1.4752475247524752,0.19801980198019803,0.6831683168316832,0.46534653465346537,0.3465346534653465
Accounting,0.18181818181818182,0.0,0.2727272727272727,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,1.0909090909090908,0.18181818181818182
Consumer Packaging,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.2,0.06666666666666667,0.5333333333333333,0.5333333333333333,0.06666666666666667,0.4666666666666667,0.4
Entrepreneurship,0.625,0.5,0.375,0.25,0.0,0.4375,0.8125,0.125,1.3125,0.6875
"Ethics, Law and Social Justice",2.1470588235294117,0.35294117647058826,0.4411764705882353,0.058823529411764705,0.029411764705882353,0.3235294117647059,0.23529411764705882,0.08823529411764706,0.23529411764705882,0.38235294117647056
Financial Management,0.40625,0.0625,0.6875,0.09375,0.09375,0.6875,0.09375,0.21875,0.4375,0.5
Global Citizenship and Social Sustainability,3.62,0.84,0.24,0.28,0.0,0.54,0.58,0.1,0.22,0.38
Health and Society,3.2790697674418605,1.6046511627906976,0.3488372093023256,0.32558139534883723,0.09302325581395349,0.5581395348837209,0.7674418604651163,0.7674418604651163,0.11627906976744186,0.4418604651162791
Industrial Technology,0.14814814814814814,0.18518518518518517,0.3333333333333333,0.2222222222222222,0.037037037037037035,0.8518518518518519,0.5925925925925926,0.0,0.8888888888888888,0.48148148148148145
Information Systems,0.25,0.25,1.25,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.9166666666666666,0.4166666666666667
Management and Human Resources,0.35714285714285715,0.6428571428571429,0.2857142857142857,0.0,0.07142857142857142,0.9285714285714286,0.6428571428571429,0.14285714285714285,1.3571428571428572,0.6428571428571429
Marketing Management,0.25,0.3333333333333333,0.5833333333333334,0.16666666666666666,0.16666666666666666,1.8333333333333333,0.5833333333333334,0.0,0.9166666666666666,0.4166666666666667
Packaging Technology,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.8666666666666667,0.4,0.26666666666666666,0.4666666666666667,0.26666666666666666
Quantitative Analysis,0.14634146341463414,0.024390243902439025,0.9024390243902439,0.0,0.926829268292683,0.5365853658536586,0.04878048780487805,0.0,0.5365853658536586,0.4878048780487805
Real Estate Finance,0.5714285714285714,0.0,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.5,0.7857142857142857
"Science, Technology and Society",2.7222222222222223,0.7222222222222222,0.2777777777777778,0.4444444444444444,0.027777777777777776,0.5,1.6111111111111112,0.75,0.1111111111111111,0.2777777777777778
Visual Media and Cultural Studies,2.2264150943396226,0.2641509433962264,0.4528301886792453,0.39622641509433965,0.018867924528301886,0.4528301886792453,0.5094339622641509,0.018867924528301886,0.32075471698113206,0.33962264150943394
"Bioinformatics, Cross Disciplinary Studies",0.125,0.125,1.9375,0.125,0.0625,0.9375,0.1875,2.9375,0.6875,1.1875
"Data Science, Cross Disciplinary Studies",0.23809523809523808,0.19047619047619047,1.9523809523809523,0.0,0.42857142857142855,0.7142857142857143,0.19047619047619047,0.23809523809523808,0.5238095238095238,0.7142857142857143
"Heavy Civil, Cross Disciplinary Studies",0.10526315789473684,0.0,0.47368421052631576,0.0,0.05263157894736842,0.7894736842105263,0.21052631578947367,0.0,0.21052631578947367,2.3157894736842106
