Programs,0,1,2,3,4,5,6,7,8,9
Microbiology,0.06382978723404255,0.05319148936170213,0.20212765957446807,0.05319148936170213,0.02127659574468085,0.22340425531914893,0.031914893617021274,0.010638297872340425,0.5425531914893617,0.26595744680851063
Music,0.13333333333333333,0.15,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,1.4666666666666666,0.0,0.0
Nutrition,0.09803921568627451,0.0196078431372549,0.049019607843137254,0.029411764705882353,0.00980392156862745,0.10784313725490197,0.08823529411764706,0.049019607843137254,0.3627450980392157,0.7352941176470589
Philosophy,0.39473684210526316,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.05263157894736842
Physics,0.15384615384615385,0.10256410256410256,0.05128205128205128,0.46153846153846156,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
Political Science,0.9625,0.0,0.0875,0.0,0.05,0.0375,0.2375,0.0,0.0,0.025
Public Health,0.3103448275862069,0.02586206896551724,0.07758620689655173,0.017241379310344827,0.23275862068965517,0.0603448275862069,0.12931034482758622,0.017241379310344827,0.1810344827586207,0.9396551724137931
Psychology,0.7192982456140351,0.07017543859649122,0.07017543859649122,0.0,0.05263157894736842,0.0,0.07017543859649122,0.0,0.12280701754385964,0.14035087719298245
"Recreation, Parks, and Tourism Administration",0.391304347826087,0.08695652173913043,0.05217391304347826,0.0,0.008695652173913044,0.08695652173913043,0.28695652173913044,0.017391304347826087,0.0,0.08695652173913043
Sociology,0.696969696969697,0.0,0.015151515151515152,0.0,0.045454545454545456,0.09090909090909091,0.21212121212121213,0.015151515151515152,0.015151515151515152,0.015151515151515152
Software Engineering,0.012987012987012988,0.01948051948051948,0.7142857142857143,0.03896103896103896,0.16883116883116883,0.025974025974025976,0.025974025974025976,0.045454545454545456,0.16233766233766234,0.006493506493506494
Spanish,0.8636363636363636,0.13636363636363635,0.007575757575757576,0.0,0.1893939393939394,0.022727272727272728,0.03787878787878788,0.06818181818181818,0.0,0.06060606060606061
Statistics,0.02,0.04,0.42,0.0,0.1,0.0,0.0,0.04,0.0,0.0
Theatre Arts,0.16279069767441862,0.18604651162790697,0.046511627906976744,0.0,0.046511627906976744,0.13953488372093023,0.023255813953488372,0.27906976744186046,0.0,0.0
Wine and Viticulture,0.1485148514851485,0.019801980198019802,0.04950495049504951,0.039603960396039604,0.16831683168316833,0.42574257425742573,0.21782178217821782,0.009900990099009901,0.24752475247524752,0.06930693069306931
Accounting,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
Consumer Packaging,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0
Entrepreneurship,0.0625,0.125,0.25,0.0,0.0,0.0,0.9375,0.0,0.0,0.0
"Ethics, Law and Social Justice",0.7352941176470589,0.029411764705882353,0.11764705882352941,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353
Financial Management,0.0,0.0625,0.34375,0.03125,0.03125,0.03125,0.21875,0.0,0.0,0.0
Global Citizenship and Social Sustainability,1.14,0.22,0.0,0.14,0.04,0.14,0.04,0.0,0.0,0.0
Health and Society,1.0232558139534884,0.32558139534883723,0.13953488372093023,0.0,0.023255813953488372,0.23255813953488372,0.0,0.0,0.06976744186046512,0.6976744186046512
Industrial Technology,0.0,0.1111111111111111,0.2222222222222222,0.037037037037037035,0.0,0.1111111111111111,0.5185185185185185,0.07407407407407407,0.0,0.0
Information Systems,0.08333333333333333,0.0,0.5833333333333334,0.0,0.08333333333333333,0.0,0.6666666666666666,0.08333333333333333,0.0,0.0
Management and Human Resources,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.9285714285714286,0.5,0.0,0.0
Marketing Management,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Packaging Technology,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0
Quantitative Analysis,0.0,0.0,0.34146341463414637,0.04878048780487805,0.024390243902439025,0.0,0.0975609756097561,0.024390243902439025,0.0,0.0
Real Estate Finance,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0
"Science, Technology and Society",1.0555555555555556,0.3888888888888889,0.1111111111111111,0.19444444444444445,0.05555555555555555,0.16666666666666666,0.027777777777777776,0.0,0.0,0.16666666666666666
Visual Media and Cultural Studies,1.3962264150943395,0.1320754716981132,0.018867924528301886,0.0,0.05660377358490566,0.1509433962264151,0.0,0.2641509433962264,0.0,0.0
"Bioinformatics, Cross Disciplinary Studies",0.0,0.0625,0.6875,0.0,0.125,0.0,0.0625,0.125,1.3125,0.0
"Data Science, Cross Disciplinary Studies",0.0,0.0,0.6190476190476191,0.0,0.19047619047619047,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0
"Heavy Civil, Cross Disciplinary Studies",0.0,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0
